RecordID,CertificateNumber,BusinessName,InspectionDate,InspectionResult,Industry,Borough,BuildingNumber,Street,Street2,UnitType,Unit,Description,City,State,Zip,Longitude,Latitude
28972-2018-ENFO,5421367,CJ'S MARKET INC,2018-05-31T00:00:00Z,Violation Issued,Grocery-Retail - 808,Bronx,14,BEDFORD PARK BLVD E,NA,NA,NA,NA,BRONX,NY,10468,-73.8890118,40.87306969
18284-2017-ENFO,9373716,"NOSTRAND PHOTO LAB, INC.",2017-03-09T00:00:00Z,No Violation Issued,Electronic & Home Appliance Service Dealer - 115,Brooklyn,1435,NOSTRAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11226,-73.94961141,40.65127381
61846-2017-ENFO,9383435,175 DYCKMAN WIRELESS INC,2017-09-28T00:00:00Z,No Violation Issued,Electronic Store - 001,Manhattan,175,DYCKMAN ST,NA,NA,NA,NA,NEW YORK,NY,10040,-73.92627947,40.86400908
1621-2017-ENFO,3065274,JPPA PHARMACY INC.,2017-01-04T00:00:00Z,Pass,Drug Store Retail - 810,Queens,14919,UNION TPKE,NA,NA,NA,NA,FLUSHING,NY,11367,-73.81351566,40.71868539
44377-2017-ENFO,9386644,THE SANDWICH SPOT DELI CORP.,2017-06-30T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,1075,FLATBUSH AVE,NA,NA,NA,NA,BROOKLYN,NY,11226,-73.95794416,40.64441246
33074-2016-ENFO,9335477,G & V AUTO CLINIC INC.,2016-05-13T00:00:00Z,No Violation Issued,Secondhand Dealer [General] - 006,Brooklyn,1371,36TH ST,NA,NA,NA,NA,BROOKLYN,NY,11218,-73.98288803,40.64127884
24115-2017-ENFO,9367600,DOMENICK DENIGRIS,2017-04-10T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Bronx,3255,E TREMONT AVE,NA,NA,NA,NA,BRONX,NY,10461,-73.83278224,40.83551744
49198-2017-ENFO,50080350,"ABN STOP ONE GROCERY, INC.",2017-08-03T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,14345,SPRINGFIELD BLVD,NA,NA,NA,NA,SPRNGFLD GDNS,NY,11413,-73.75707919,40.66753274
4109-2017-ENFO,5406753,FOOD STORY NATURAL MARKET INC,2017-01-12T00:00:00Z,Violation Issued,Supermarket - 819,Brooklyn,40,BOGART ST,NA,NA,NA,NA,BROOKLYN,NY,11206,-73.9331244,40.70474185
60948-2017-ENFO,5417363,WOLF ADALBERT,2017-09-27T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,2362,NOSTRAND AVE,NA,STE,A,NA,BROOKLYN,NY,11210,-73.94699961,40.62737927
6912-2017-ENFO,9366275,JOSE A. BAEZ,2017-01-31T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Brooklyn,507,61ST ST,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.01633662,40.63864945
46099-2016-ENFO,3051260,2278 DELI & GROCERY INC.,2016-07-11T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,2278,ADAM CLAYTON POWELL JR BLVD,NA,NA,NA,NA,NEW YORK,NY,10030,-73.9442675,40.81454578
8141-2018-ENFO,70044552,NICK'S DISCOUNT STORE INC,2018-02-03T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,1669,BATH AVE,NA,NA,NA,NA,BROOKLYN,NY,11214,-74.0088305,40.60550691
17576-2015-CMPL,9318986,"ISLAND LOCKSMITH, INC",2016-01-04T00:00:00Z,No Violation Issued,Hardware-Retail - 811,Manhattan,1212A,LEXINGTON AVE,NA,NA,NA,NA,NEW YORK,NY,10028,-73.95736934,40.77706386
44028-2018-ENFO,9436053,TIME NAILS & SPA INC,2018-08-29T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Staten Island,77,RICHMOND HILL RD,NA,NA,NA,NA,STATEN ISLAND,NY,10314,-74.16563986,40.58783762
3820-2018-ENFO,40009137,PAPELETA AUTO SERVICES CORP,2018-01-08T00:00:00Z,Pass,Gas Station-Retail - 815,Bronx,1133,JEROME AVE,NA,NA,NA,NA,BRONX,NY,10452,-73.92402407,40.83502353
30825-2017-ENFO,50077776,LEFRAK CITY NEWSSTAND INC.,2017-05-07T00:00:00Z,Closed,Cigarette Retail Dealer - 127,Queens,5917,JUNCTION BLVD,NA,NA,NA,NA,ELMHURST,NY,11373,-73.86477436,40.73460525
47417-2016-ENFO,3055097,DREAM LAND DELI AND GROCERY INC,2016-07-18T00:00:00Z,Pass,Grocery-Retail - 808,Queens,10402,LIBERTY AVE,NA,NA,NA,NA,OZONE PARK,NY,11417,-73.83683385,40.68205066
20465-2018-ENFO,9407287,ORANGE LEAF FROZEN YOGURT,2018-04-16T00:00:00Z,Out of Business,Grocery-Retail - 808,Staten Island,652,PAGE AVE,NA,NA,NA,NA,STATEN ISLAND,NY,10307,-74.23011033,40.50785784
53096-2016-ENFO,9353473,NEW YORK SIGNS & DESIGNS INC,2016-08-12T00:00:00Z,No Violation Issued,Air Condtioning Law - 899,Queens,13518,ROCKAWAY BLVD,NA,NA,NA,NA,SOUTH OZONE PARK,NY,11420,-73.80300784,40.67449349
52047-2016-ENFO,9353740,SALEH 587 FOOD CORP.,2016-08-11T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,587,FLATBUSH AVE,NA,NA,NA,NA,BROOKLYN,NY,11225,-73.96053352,40.65916658
59194-2016-ENFO,9352264,"GRAHAM, CLINTON",2016-08-31T00:00:00Z,No Violation Issued,Laundry - 064,Queens,11908,SUTPHIN BLVD,NA,NA,NA,NA,JAMAICA,NY,11434,-73.79161244,40.67902426
50091-2016-ENFO,70039974,APOLLO DELI & FRUIT CORP.,2016-07-28T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Manhattan,2350,FREDERICK DOUGLASS BLVD,NA,NA,NA,NA,NEW YORK,NY,10027,-73.95059956,40.81093387
58385-2017-ENFO,9384884,ADRIANO COCCO,2017-09-14T00:00:00Z,Out of Business,Salons And Barbershop - 841,Manhattan,2,HENSHAW ST,NA,NA,NA,NA,NEW YORK,NY,10034,-73.93032235,40.86657514
16136-2018-ENFO,5421098,LIN & CHEN 99 CENTS DEPOT INC,2018-03-20T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Bronx,1287,LOUIS NINE BLVD,NA,NA,NA,NA,BRONX,NY,10459,-73.89190124,40.83057616
73973-2016-ENFO,5400430,EAT LEXINGTON 87 LLC,2016-11-18T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,1291,LEXINGTON AVE,NA,NA,NA,NA,NEW YORK,NY,10028,-73.95515761,40.7800685
59522-2017-ENFO,70043420,7&7 GOURMET DELI INC.,2017-09-24T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,2904,STILLWELL AVE,NA,NA,NA,NA,BROOKLYN,NY,11224,-73.98151505,40.57672654
8861-2018-ENFO,5424063,W&J GROCERY CORP.,2018-02-08T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,11,8TH AVE,NA,NA,NA,NA,NEW YORK,NY,10014,-74.00473795,40.73764064
62449-2016-ENFO,3065075,LITTLE NECK CAFE INC,2016-09-21T00:00:00Z,Pass,Grocery-Retail - 808,Queens,3902,LITTLE NECK PKWY,NA,NA,NA,NA,LITTLE NECK,NY,11363,-73.74242383,40.7745167
53803-2017-ENFO,9398246,BLADE'S BROTHERS 4 CORP,2017-08-21T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,4413,48TH AVE,NA,NA,NA,NA,WOODSIDE,NY,11377,-73.92110177,40.73950759
5024-2017-ENFO,9366578,"TRAN, TU THI",2017-01-19T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Brooklyn,154,SACKMAN ST,NA,NA,NA,NA,BROOKLYN,NY,11233,-73.90629337,40.67446203
9235-2017-ENFO,9361294,TRINITY & BARNES GROUP LLC,2017-02-02T00:00:00Z,Out of Business,Employment Agency - 034,Manhattan,75,MAIDEN LN,NA,NA,NA,NA,NEW YORK,NY,10038,-74.00775837,40.70765674
23407-2016-ENFO,40000248,STATEWIDE OIL & HEATING INC.,2016-04-12T00:00:00Z,Fail,Fuel Oil Dealer - 814,Brooklyn,611,COURT ST,NA,NA,NA,NA,BROOKLYN,NY,11231,-74.0012545,40.67121743
2560-2016-ENFO,9322087,"BB'S CORNER, INC.",2016-01-07T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,8415,18TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11214,-74.00140098,40.60825204
2070412-DCA,9419812,STRELLA  LLC,2018-05-24T00:00:00Z,No Warning Issued,Parking Lot - 050,Manhattan,721,AMSTERDAM AVE,NA,NA,NA,NA,NEW YORK,NY,10025,-73.97073948,40.79352271
37759-2018-ENFO,5428587,NANA 77 INC,2018-07-30T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Manhattan,51,MADISON ST,NA,#,53,NA,NEW YORK,NY,10038,-73.99809906,40.71194431
19776-2018-ENFO,3083632,EL MERCADITO FOOD INC.,2018-04-09T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,1321,SAINT NICHOLAS AVE,NA,NA,NA,NA,NEW YORK,NY,10033,-73.93602188,40.84620177
46145-2017-ENFO,9388011,DOLMA NAILS INC.,2017-07-14T00:00:00Z,Out of Business,Salons And Barbershop - 841,Manhattan,400,W 47TH ST,NA,NA,NA,NA,NEW YORK,NY,10036,-73.99074448,40.76178043
57308-2017-ENFO,3071775,EL PUTNAM GROCERY CORP,2017-09-13T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,1078,PUTNAM AVE,NA,STE,A,NA,BROOKLYN,NY,11221,-73.9192161,40.68756989
22508-2017-ENFO,5407604,H & B AUTO CENTER INC.,2017-03-28T00:00:00Z,Violation Issued,Secondhand Dealer Auto - 005,Brooklyn,1543,62ND ST,NA,NA,NA,NA,BROOKLYN,NY,11219,-73.99433347,40.62445168
9429-2018-ENFO,9407934,"SALON V, INC",2018-02-07T00:00:00Z,Warning,Salons And Barbershop - 841,Manhattan,10,E 8TH ST,NA,NA,NA,NA,NEW YORK,NY,10003,-73.9958109,40.73201666
37931-2018-ENFO,3085151,GLOBAL NEWS INC.,2018-07-30T00:00:00Z,Pass,Misc Non-Food Retail - 817,Manhattan,22,8TH AVE,NA,NA,NA,NA,NEW YORK,NY,10014,-74.00472351,40.73762967
69849-2015-ENFO,9261790,WEST DEMERARA MEAT MARKET,2016-01-05T00:00:00Z,Out of Business,Grocery-Retail - 808,Queens,20712,JAMAICA AVE,NA,NA,NA,NA,QUEENS VILLAGE,NY,11428,-73.75290889,40.71414395
928-2018-ENFO,50081713,"CORNER GOURMET II, INC.",2017-12-26T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,66,W BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10007,-74.00993074,40.71464748
32184-2017-ENFO,9386828,LIBERTY VARIETY DISCOUNT INC,2017-05-11T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Brooklyn,1154,LIBERTY AVE,NA,NA,NA,NA,BROOKLYN,NY,11208,-73.86668666,40.67875147
71894-2017-ENFO,9402638,"DADLANI, PRAVEENA",2017-11-28T00:00:00Z,No Violation Issued,Electronic Store - 001,Queens,1846,COLLEGE POINT BLVD,NA,NA,NA,NA,COLLEGE POINT,NY,11356,-73.84588119,40.78294672
33419-2016-ENFO,3052785,KAI FONG INC.,2016-05-20T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,5716,8TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.00795193,40.63705287
25773-2018-ENFO,5421317,J & A FRUIT & GROCERY CORP.,2018-05-15T00:00:00Z,Violation Issued,Grocery-Retail - 808,Bronx,11,E 171ST ST,NA,NA,NA,NA,BRONX,NY,10452,-73.9166261,40.84124617
19091-2018-ENFO,9414987,VARON BARBERSHOP INC,2018-03-30T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,10718,CORONA AVE,NA,NA,NA,NA,CORONA,NY,11368,-73.85575218,40.7435669
57711-2017-ENFO,9398186,SHAWNAKAY LEADER,2017-09-11T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,23205,MERRICK BLVD,NA,NA,NA,NA,LAURELTON,NY,11413,-73.73763417,40.67516995
40679-2018-ENFO,5429736,STUYVESANT DELI GROCERY CORP.,2018-08-09T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,59,STUYVESANT AVE,NA,NA,NA,NA,BROOKLYN,NY,11221,-73.9342315,40.69393634
48233-2016-ENFO,9345384,Fraclac Realty Corporation,2016-07-20T00:00:00Z,No Violation Issued,Parking Lot - 050,Manhattan,324,E 11TH ST,NA,NA,NA,NA,NEW YORK,NY,10003,-73.9856182,40.73004785
46876-2017-ENFO,9375045,STEP TWO HAIRCUTTING SALON,2017-07-11T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Bronx,814,BURKE AVE,NA,NA,NA,NA,BRONX,NY,10467,-73.86283663,40.8713563
15618-2016-ENFO,9328324,DRUG MART II LLC,2016-03-04T00:00:00Z,No Violation Issued,Drug Store Retail - 810,Manhattan,4873,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10034,-73.92354297,40.86687002
23674-2016-ENFO,9335161,DRAGON BAY BAKERY I INC.,2016-04-09T00:00:00Z,Out of Business,Grocery-Retail - 808,Brooklyn,5711,8TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.0079087,40.63706659
76691-2016-ENFO,3058651,1690 FLATBUSH FOOD CORP,2016-12-01T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,1690,FLATBUSH AVE,NA,NA,NA,NA,BROOKLYN,NY,11210,-73.94378826,40.62914813
53425-2016-ENFO,9353715,SILVER CROWN TRADING CORP,2016-08-12T00:00:00Z,No Violation Issued,Air Condtioning Law - 899,Queens,14823,JAMAICA AVE,NA,NA,NA,NA,JAMAICA,NY,11435,-73.80614416,40.70181484
8051-2017-ENFO,9371825,NATURAL IDENTITY HAIR STYLE INC,2017-01-30T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,6373,SAUNDERS ST,NA,NA,NA,NA,REGO PARK,NY,11374,-73.86227073,40.72909904
5605-2018-CMPL,5426535,"BERRY FRESH FARM, INC.",2018-05-04T00:00:00Z,Violation Issued,Supermarket - 819,Queens,4326,DITMARS BLVD,NA,NA,NA,NA,ASTORIA,NY,11105,-73.90379244,40.77123744
56473-2016-ENFO,9346764,18 CONSUMER ELECTRONICS & PHOTO CORP.,2016-08-24T00:00:00Z,No Violation Issued,Electronic & Home Appliance Service Dealer - 115,Manhattan,298,5TH AVE,NA,NA,NA,NA,NEW YORK,NY,10001,-73.98602608,40.7464478
66962-2017-ENFO,9393414,K - O SERVICE CORP,2017-11-01T00:00:00Z,Out of Business,Secondhand Dealer [General] - 006,Brooklyn,255,NASSAU AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.94154555,40.72590306
43746-2018-ENFO,3081726,A J C FOOD MARKET CORP,2018-08-31T00:00:00Z,Pass,Supermarket - 819,Bronx,4332,WHITE PLAINS RD,NA,NA,NA,NA,BRONX,NY,10466,-73.85563364,40.89652731
3284-2017-ENFO,9360393,"LABELLA NY, INC.",2017-01-12T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Manhattan,4033,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10032,-73.93929298,40.84214686
55939-2016-ENFO,9353507,ARENA DELI PLUS CORP,2016-08-24T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,77,4TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11217,-73.97996437,40.68194502
40715-2017-ENFO,3073544,"CRANBERRY WHOLEFOOD, INC",2017-06-19T00:00:00Z,Pass,Grocery-Retail - 808,Queens,2802,42ND RD,NA,NA,NA,NA,LONG ISLAND CITY,NY,11101,-73.93960536,40.74886192
61518-2017-ENFO,9399541,J.M.B. LAUNDROMAT CORP.,2017-10-03T00:00:00Z,No Violation Issued,Laundry - 064,Queens,10220,NORTHERN BLVD,NA,NA,NA,NA,CORONA,NY,11368,-73.86630516,40.75755316
46464-2016-ENFO,5400625,"LA FAMILIA GROCERY, INC.",2016-07-15T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,2959,FULTON ST,NA,NA,NA,NA,BROOKLYN,NY,11208,-73.88542541,40.67970488
7902-2018-ENFO,9400818,"KING DELI EXPRESS AND GROCERY, INC.",2018-01-29T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Bronx,920,E TREMONT AVE,NA,NA,NA,NA,BRONX,NY,10460,-73.88371875,40.84174467
56900-2017-ENFO,9388912,AUENSO PHOTO ART INC,2017-09-11T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Manhattan,362,W BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10013,-74.00321807,40.72304409
10984-2016-ENFO,9329098,"AIRPORT LAUNDROMATS, INC",2016-02-10T00:00:00Z,No Violation Issued,Laundry - 064,Queens,11595,LEFFERTS BLVD,NA,NA,NA,NA,SOUTH OZONE PARK,NY,11420,-73.81922351,40.67582113
4125-UNIT,9326845,"GRAY LINE NEW YORK TOURS, INC.",2016-04-21T00:00:00Z,Pass,Sightseeing Bus - 078,Brooklyn,43,2ND AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.9921482,40.6740635
1276517-DCA,9390361,790 EAST TREMONT AVE.CORP.,2017-10-20T00:00:00Z,No Warning Issued,Electronic Store - 001,Bronx,790,E TREMONT AVE,NA,NA,NA,NA,BRONX,NY,10460,-73.88817851,40.84394759
8592-2017-ENFO,9362141,"1517 NEW BANI GROCERY, INC.",2017-02-01T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,1517,LEXINGTON AVE,NA,NA,NA,NA,NEW YORK,NY,10029,-73.95013347,40.786942
23002-2016-ENFO,3046991,VIRGINIA DELI GROCERY INC.,2016-04-05T00:00:00Z,Pass,Grocery-Retail - 808,Bronx,1268,VIRGINIA AVE,NA,NA,NA,NA,BRONX,NY,10472,-73.8613018,40.83232474
29009-2016-ENFO,5395630,32-20 30TH AVENUE FRUIT CORP.,2016-04-27T00:00:00Z,Violation Issued,Stoop Line Stand - 033,Queens,3220,30TH AVE,NA,NA,NA,NA,ASTORIA,NY,11102,-73.92035511,40.76640561
52754-2016-ENFO,PTPT0003,End to End Testing,2016-07-04T00:00:00Z,Violation Issued,Electronic Store - 001,Manhattan,42,BROADWAY,NA,FL,9,NA,NEW YORK,NY,10004,-74.01290871,40.70627017
16100-2018-ENFO,5423967,LENOVIA FASHION CORP,2018-03-14T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Manhattan,1445,SAINT NICHOLAS AVE,NA,NA,NA,NA,NEW YORK,NY,10033,-73.93318431,40.85008667
43937-2016-ENFO,9352286,AO XIN ZHOU SUPERMARKET INC,2016-07-29T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,8811,LIBERTY AVE,NA,NA,NA,NA,OZONE PARK,NY,11417,-73.85045296,40.67991451
3572-2017-ENFO,3060599,3900 FOOD CORP.,2017-01-20T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,3900,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10032,-73.94206513,40.83789399
4189-UNIT,9412926,"GRAY LINE NEW YORK TOURS, INC.",2017-12-11T00:00:00Z,Pass,Sightseeing Bus - 078,Brooklyn,43,2ND AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.9921482,40.6740635
45499-2017-ENFO,9397122,WORLD OF JEWELRY I LTD,2017-07-07T00:00:00Z,Out of Business,Secondhand Dealer [General] - 006,Queens,4004,57TH ST,NA,NA,NA,NA,WOODSIDE,NY,11377,-73.90731904,40.74578555
10529-2017-ENFO,9361138,"SAVANNAH GARAGE, LLC",2017-02-13T00:00:00Z,No Violation Issued,Garage - 049,Manhattan,250,W 89TH ST,NA,NA,NA,NA,NEW YORK,NY,10024,-73.97540312,40.79036187
77038-2016-ENFO,9359852,411 REST CORP,2016-12-02T00:00:00Z,No Evidence of Activity,Sidewalk Cafe - 013,Manhattan,411,3RD AVE,NA,NA,NA,NA,NEW YORK,NY,10016,-73.98050554,40.74244241
72765-2017-ENFO,3069511,WZ REAL LIFE INC.,2017-12-05T00:00:00Z,Pass,Grocery-Retail - 808,Queens,13351,41ST RD,NA,NA,NA,NA,FLUSHING,NY,11355,-73.83023244,40.75701709
71651-2016-ENFO,5394957,"AKHTER, ROZINA",2016-11-01T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,2372,NOSTRAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11210,-73.94696733,40.62720084
13224-2017-ENFO,5410011,894 DELI AND GROCERY CORP,2017-02-26T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,894,MYRTLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11206,-73.94679027,40.69564733
73078-2016-ENFO,50073679,"ASTORIA CONVENIENCE, INC.",2016-11-17T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,2255,31ST ST,NA,NA,NA,NA,ASTORIA,NY,11105,-73.91207677,40.77498788
33277-2016-ENFO,50069639,SG CONVENIENCE CORP.,2016-05-14T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,730,KINGS HWY,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.96526822,40.6062431
67185-2016-ENFO,9359381,UN DEUX TROIS USA CORP.,2016-10-05T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Brooklyn,4307,14TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11219,-73.98652462,40.63694256
50746-2017-ENFO,9392510,"DAVID'S GLASS WORKS, INC.",2017-08-02T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Brooklyn,2354,CONEY ISLAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.96129256,40.59956099
40354-2017-ENFO,9368259,GUANG MING GROUP INC.,2017-06-15T00:00:00Z,No Violation Issued,Laundry - 064,Bronx,2407,TRATMAN AVE,NA,NA,NA,NA,BRONX,NY,10461,-73.84733739,40.83763734
2125-2016-ENFO,50065799,425 THIRD AVE. CORP.,2016-01-08T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,425,3RD AVE,NA,NA,NA,NA,NEW YORK,NY,10016,-73.98010841,40.7429858
57967-2017-ENFO,3071708,TIO GROCERY CORP.,2017-09-13T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,1288,HERKIMER ST,NA,NA,NA,NA,BROOKLYN,NY,11233,-73.91095786,40.67752067
33899-2016-ENFO,5391591,98TH STREET AUTO SERVICE INC,2016-05-20T00:00:00Z,Violation Issued,Gas Station-Retail - 815,Queens,9802,NORTHERN BLVD,NA,NA,NA,NA,CORONA,NY,11368,-73.87026205,40.75714049
4466-2018-ENFO,9405077,CO-HEN KITCHEN INC,2018-01-17T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,405,W 23RD ST,NA,NA,NA,NA,NEW YORK,NY,10011,-74.00182614,40.74671213
70845-2017-ENFO,50082436,"MAYOR, JOSE F.",2017-11-25T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,1493,ZEREGA AVE,NA,NA,NA,NA,BRONX,NY,10462,-73.84827288,40.83786364
7258-2016-ENFO,3050400,URBAN TASTE CORP.,2016-01-28T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,299,3RD AVE,NA,NA,NA,NA,NEW YORK,NY,10010,-73.98320942,40.73872918
42228-2017-ENFO,9386605,JBS CLOTHING CORP.,2017-06-21T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Brooklyn,2225,CHURCH AVE,NA,NA,NA,NA,BROOKLYN,NY,11226,-73.95803046,40.65042905
6210-2016-ENFO,9286883,PELHAM GOURMET DELI INC,2016-01-19T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,798,LYDIG AVE,NA,NA,NA,NA,BRONX,NY,10462,-73.86401384,40.85442014
44438-2017-ENFO,9392716,ANGEL GIFT NAIL SPA III INC,2017-06-30T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Brooklyn,8409,5TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11209,-74.02539965,40.62270881
62715-2016-ENFO,3064437,L & E SUPERMARKET & DELI INC.,2016-09-20T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,4418,4TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.00925799,40.64967329
8117-2018-ENFO,70044312,GUANG QI INC,2018-02-03T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Queens,16101,NORTHERN BLVD,NA,NA,NA,NA,FLUSHING,NY,11358,-73.80456308,40.76257569
80054-2016-ENFO,3065791,SHEN CHAI DELI & GROCERY CORP,2016-12-16T00:00:00Z,Pass,Grocery-Retail - 808,Queens,13207A,14TH AVE,NA,NA,NA,NA,COLLEGE POINT,NY,11356,-73.83599342,40.78627891
48433-2016-ENFO,5398856,"7-ELEVEN, INC.",2016-07-21T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,246,W 23RD ST,NA,NA,NA,NA,NEW YORK,NY,10011,-73.99701186,40.74466452
6922-2017-ENFO,3062627,"BUSTILLO, GLADYS,  BUSTILLO, ALBERTINA, AND VICTORINO, VILLA",2017-03-03T00:00:00Z,Pass,Laundry - 064,Bronx,301,BROOK AVE,NA,NA,NA,NA,BRONX,NY,10454,-73.91833528,40.80910675
71607-2016-ENFO,5394920,PARK SLOPE BEER INC,2016-11-03T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Brooklyn,302,9TH ST,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.98700108,40.66950396
35236-2017-ENFO,80028305,"WALGREEN EASTERN CO., INC.",2017-05-26T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,9408,3RD AVE,NA,NA,NA,NA,BROOKLYN,NY,11209,-74.03337984,40.61781006
23690-2016-ENFO,9333334,LA TRES BBB'S FURNITURE NO. 2 CORP,2016-04-01T00:00:00Z,No Violation Issued,Secondhand Dealer [General] - 006,Bronx,1469,WESTCHESTER AVE,NA,NA,NA,NA,BRONX,NY,10472,-73.88155234,40.82840041
76640-2016-ENFO,40004866,SIBLING FUEL CO T-23,2016-12-06T00:00:00Z,Fail,Fuel Oil Dealer - 814,Bronx,1108,ZEREGA AVE,NA,NA,NA,NA,BRONX,NY,10462,-73.84445852,40.83084581
16740-2017-ENFO,9349961,SILVER SIX NEWS CORP.,2017-03-03T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Bronx,3290,WESTCHESTER AVE,NA,NA,NA,NA,BRONX,NY,10461,-73.82753374,40.85273004
19264-2016-ENFO,5392715,RADIOSHACK CORPORATION,2016-03-16T00:00:00Z,Violation Issued,Electronic & Home Appliance Service Dealer - 115,Queens,5736,MYRTLE AVE,NA,NA,NA,NA,RIDGEWOOD,NY,11385,-73.90228607,40.70047914
20009-2016-CMPL,9363265,FOUR SEASONS NAIL SPA INC,2017-02-22T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Manhattan,1095,2ND AVE,NA,NA,NA,NA,NEW YORK,NY,10022,-73.96498965,40.75974437
6646-2017-ENFO,5404225,W&J GROCERY CORP.,2017-01-26T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,11,8TH AVE,NA,NA,NA,NA,NEW YORK,NY,10014,-74.00473795,40.73764064
